note_id,work_order_id,vessel_id,note_ts,author_role,note_text,language,llm_extracted_json,extracted_subsystem,extracted_failure_mode,extracted_parts,uncertainty_score,created_at
note_9f179227fc41,wo_ef4ac3e8f272,ves_1accafbc0ba6,2017-05-01T10:00:00,service_writer,Suspect elec corrosion terminal. Customer reports intermittent helm power. Tech observed green corrosion at battery lug. Recommended clean reterm connectors.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CORROSION_TERMINAL"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_CORROSION_TERMINAL,[],0.38,2017-05-01T10:00:00
note_02837bfcdbd9,wo_d8003e2f0b92,ves_1accafbc0ba6,2015-07-18T12:00:00,tech,Confirmed san hose permeation. Customer reports freshwater pump cycles. Tech observed raw-water strainer fouled. Recommended replace san hose.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_HOSE_PERMEATION"", ""parts"": [""SANITATION_HOSE_10FT""], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_HOSE_PERMEATION,"[""SANITATION_HOSE_10FT""]",0.09,2015-07-18T12:00:00
note_7f929497830b,wo_2e08d64280f4,ves_1accafbc0ba6,2023-09-20T09:00:00,owner,Confirmed elec corrosion terminal. Customer reports bilge alarm false trigger. Tech observed shore inlet shows heat damage. Recommended clean reterm connectors.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CORROSION_TERMINAL"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_CORROSION_TERMINAL,[],0.09,2023-09-20T09:00:00
note_b777a37f8157,wo_5067f236fd08,ves_1accafbc0ba6,2025-01-06T08:00:00,tech,Confirmed san clog. Customer reports macerator jammed. Tech observed raw-water strainer fouled. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2025-01-06T08:00:00
note_126d1534434f,wo_ccadf6353f7c,ves_efd391ee21b0,2018-04-12T12:00:00,tech,Confirmed prop cutlass wear. Customer reports vibration underway. Tech observed shaft runout above spec. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.09,2018-04-12T12:00:00
note_ecd71db3c85a,wo_2630b39dfece,ves_efd391ee21b0,2026-06-10T10:00:00,tech,Confirmed elec antenna fail. Customer reports autopilot hunts off course. Tech observed MFD voltage drops during start. Recommended replace antenna.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""ELEC_ANTENNA_FAIL"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",NAV,ELEC_ANTENNA_FAIL,[],0.09,2026-06-10T10:00:00
note_ffd9dc125bed,wo_df4847d6d5ea,ves_efd391ee21b0,2020-02-07T10:00:00,tech,"Suspect prop bellows breach. Customer reports vibration underway. Tech observed bellows split at clamp. Recommended repair bellows, repair gimbal.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BELLOWS_BREACH"", ""parts"": [""BELLOWS_EXHAUST"", ""UJOINT_SET""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,PROP_BELLOWS_BREACH,"[""BELLOWS_EXHAUST"", ""UJOINT_SET""]",0.38,2020-02-07T10:00:00
note_c1e53afb7a49,wo_f697afbc54d6,ves_efd391ee21b0,2024-03-02T08:00:00,tech,Confirmed san clog. Customer reports AC raw-water flow low. Tech observed raw-water strainer fouled. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2024-03-02T08:00:00
note_6ced4bda6aa2,wo_55e921af0627,ves_efd391ee21b0,2026-10-12T13:00:00,tech,Confirmed exh riser leak backflow. Customer reports low oil pressure. Tech observed found shredded impeller vanes. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2026-10-12T13:00:00
note_64b3a751255f,wo_25ddae3ccca1,ves_efd391ee21b0,2021-12-19T09:00:00,service_writer,Confirmed san hose permeation. Customer reports bilge pump inop. Tech observed pump cycles with no faucet demand. Recommended replace san hose.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_HOSE_PERMEATION"", ""parts"": [""SANITATION_HOSE_10FT""], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_HOSE_PERMEATION,"[""SANITATION_HOSE_10FT""]",0.09,2021-12-19T09:00:00
note_3896fde79c1a,wo_9094946e99eb,ves_10298773b307,2021-03-07T12:00:00,tech,Confirmed elec alt fail. Customer reports house bank not charging. Tech observed shore inlet shows heat damage. Recommended replace alternator.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_ALT_FAIL"", ""parts"": [""ALTERNATOR_70A""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_ALT_FAIL,"[""ALTERNATOR_70A""]",0.09,2021-03-07T12:00:00
note_22d7a7dd16bb,wo_c079f4bf315f,ves_10298773b307,2021-08-20T10:00:00,owner,Confirmed san clog. Customer reports freshwater pump cycles. Tech observed raw-water strainer fouled. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2021-08-20T10:00:00
note_0f0a68d00989,wo_47012c793ec9,ves_10298773b307,2018-08-13T08:00:00,tech,Confirmed hvac raw water flow. Customer reports macerator jammed. Tech observed pump cycles with no faucet demand. Recommended clean ac strainer.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""HVAC_RAW_WATER_FLOW"", ""parts"": [""AC_RAW_WATER_PUMP""], ""severity"": 3, ""confidence"": 0.91}",AUX,HVAC_RAW_WATER_FLOW,"[""AC_RAW_WATER_PUMP""]",0.09,2018-08-13T08:00:00
note_5593168746ad,wo_26c023a32e3c,ves_10298773b307,2020-03-21T10:00:00,service_writer,Suspect prop cutlass wear. Customer reports drive oil milky. Tech observed shaft runout above spec. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.38,2020-03-21T10:00:00
note_284d04f483f8,wo_b46ba4c98b4a,ves_17e8eec11f5b,2015-11-13T08:00:00,tech,Confirmed eng low compression. Customer reports coolant temp high. Tech observed riser temps elevated starboard bank. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_4CYL""]",0.09,2015-11-13T08:00:00
note_f2957538a411,wo_281a7dc1bfab,ves_17e8eec11f5b,2023-10-08T13:00:00,tech,Confirmed nav display fail. Customer reports MFD reboots randomly. Tech observed transducer not reading in Airmar diagnostics. Recommended replace mfd.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""NAV_DISPLAY_FAIL"", ""parts"": [""MFD_9IN""], ""severity"": 3, ""confidence"": 0.91}",NAV,NAV_DISPLAY_FAIL,"[""MFD_9IN""]",0.09,2023-10-08T13:00:00
note_3f23939eb4c3,wo_428bcf9b39b7,ves_17e8eec11f5b,2021-09-25T10:00:00,tech,Confirmed prop bent shaft. Customer reports vibration underway. Tech observed drive oil milky after drain. Recommended repair shaft align.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BENT_SHAFT"", ""parts"": [""SHAFT_1_25_SS""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_BENT_SHAFT,"[""SHAFT_1_25_SS""]",0.09,2021-09-25T10:00:00
note_12e28fe8c31e,wo_ea5c8944fa7d,ves_17e8eec11f5b,2020-02-23T09:00:00,tech,Confirmed fuel pump fail. Customer reports engine surges under load. Tech observed fuel hose cracked at barb. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_LP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_LP""]",0.09,2020-02-23T09:00:00
note_55227e1cec67,wo_de7e4ea7a578,ves_17e8eec11f5b,2016-09-13T13:00:00,tech,Confirmed elec chafe short. Customer reports corroded battery terminal. Tech observed voltage drop across main harness. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""BUS_BAR_12V""], ""severity"": 5, ""confidence"": 0.91}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""BUS_BAR_12V""]",0.09,2016-09-13T13:00:00
note_642343b42559,wo_4c32905d8981,ves_d7c4ee2ad2be,2018-04-19T08:00:00,tech,Confirmed fuel injector clog. Customer reports engine surges under load. Tech observed water present in separator bowl. Recommended clean injectors.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_INJECTOR_CLOG"", ""parts"": [""INJECTOR_SET_V6""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_INJECTOR_CLOG,"[""INJECTOR_SET_V6""]",0.09,2018-04-19T08:00:00
note_2e399019ea5d,wo_acb1f646d33b,ves_d7c4ee2ad2be,2025-05-13T16:00:00,service_writer,Confirmed hull transom rot. Customer reports stress crack at stringer tabbing. Tech observed moisture meter elevated around transom. Recommended repair transom.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_TRANSOM_ROT"", ""parts"": [""HULL_TRANSOM_KIT""], ""severity"": 5, ""confidence"": 0.91}",HULL,HULL_TRANSOM_ROT,"[""HULL_TRANSOM_KIT""]",0.09,2025-05-13T16:00:00
note_891b379c3105,wo_e183496572e0,ves_d7c4ee2ad2be,2022-07-09T11:00:00,tech,Confirmed fuel filter clog. Customer reports won’t stay primed. Tech observed pickup screen restricted. Recommended replace filter separator.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_FILTER_CLOG"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_FILTER_CLOG,"[""FUEL_FILTER_SEPARATOR""]",0.09,2022-07-09T11:00:00
note_b75d5af7c864,wo_a6392793df6a,ves_d7c4ee2ad2be,2016-08-16T12:00:00,tech,Confirmed auto sensor drift. Customer reports MFD reboots randomly. Tech observed MFD voltage drops during start. Recommended calibrate autopilot.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""AUTO_SENSOR_DRIFT"", ""parts"": [""AUTOPILOT_PUMP""], ""severity"": 3, ""confidence"": 0.91}",NAV,AUTO_SENSOR_DRIFT,"[""AUTOPILOT_PUMP""]",0.09,2016-08-16T12:00:00
note_29008fb97d6d,wo_0b73ec0a52a9,ves_d7c4ee2ad2be,2020-08-22T13:00:00,tech,Confirmed exh riser leak backflow. Customer reports loss of power at WOT. Tech observed verified low raw-water flow at strainer. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2020-08-22T13:00:00
note_31b190bbbf5f,wo_a37dec60351f,ves_d7c4ee2ad2be,2025-06-19T10:00:00,tech,Confirmed hull stringer delam. Customer reports stress crack at stringer tabbing. Tech observed percussion sounding dull on deck panel. Recommended repair stringers.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_STRINGER_DELAM"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 5, ""confidence"": 0.91}",HULL,HULL_STRINGER_DELAM,"[""HULL_GELCOAT_KIT""]",0.09,2025-06-19T10:00:00
note_3de07945d96a,wo_a4ed37c9d641,ves_d7c4ee2ad2be,2015-04-11T08:00:00,tech,Suspect exh riser leak backflow. Customer reports low oil pressure. Tech observed verified low raw-water flow at strainer. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.38,2015-04-11T08:00:00
note_5b1b53ac68a0,wo_a952e9e7fa62,ves_d7c4ee2ad2be,2015-01-25T10:00:00,tech,Confirmed elec batt failure. Customer reports bilge alarm false trigger. Tech observed voltage drop across main harness. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_AGM_100AH""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_AGM_100AH""]",0.09,2015-01-25T10:00:00
note_33b6cf913cd9,wo_e13010ff112b,ves_d7c4ee2ad2be,2022-04-17T16:00:00,surveyor,Confirmed hull transom rot. Customer reports soft deck near helm. Tech observed percussion sounding dull on deck panel. Recommended repair transom.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_TRANSOM_ROT"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 5, ""confidence"": 0.91}",HULL,HULL_TRANSOM_ROT,"[""HULL_GELCOAT_KIT""]",0.09,2022-04-17T16:00:00
note_aeb5aea8900e,wo_c7c2c0c30714,ves_d7c4ee2ad2be,2021-01-20T16:00:00,tech,Confirmed elec batt failure. Customer reports intermittent helm power. Tech observed continuity good but intermittent under load. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_LITHIUM_100AH""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_LITHIUM_100AH""]",0.09,2021-01-20T16:00:00
note_d5054d6106f9,wo_2d22e67b84ca,ves_d7c4ee2ad2be,2026-10-07T16:00:00,tech,Confirmed elec stray current. Customer reports corroded battery terminal. Tech observed continuity good but intermittent under load. Recommended electrical fault find.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_STRAY_CURRENT"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_STRAY_CURRENT,[],0.09,2026-10-07T16:00:00
note_1deef8331437,wo_a961765fea4f,ves_77a199c0e3ed,2025-01-01T13:00:00,tech,Confirmed eng sensor fail. Customer reports loss of power at WOT. Tech observed verified low raw-water flow at strainer. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.09,2025-01-01T13:00:00
note_297e3b30b290,wo_393a503562cd,ves_77a199c0e3ed,2016-08-24T13:00:00,tech,Confirmed eng head gasket. Customer reports coolant temp high. Tech observed found shredded impeller vanes. Recommended rebuild top end.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_HEAD_GASKET"", ""parts"": [""HEAD_GASKET_SET_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_HEAD_GASKET,"[""HEAD_GASKET_SET_4CYL""]",0.09,2016-08-24T13:00:00
note_76a5101f31b1,wo_94f894a56991,ves_77a199c0e3ed,2020-07-13T15:00:00,tech,"Confirmed fuel water contam. Customer reports won’t stay primed. Tech observed pickup screen restricted. Recommended replace filter separator, tank clean.",en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_WATER_CONTAM"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_WATER_CONTAM,"[""FUEL_FILTER_SEPARATOR""]",0.09,2020-07-13T15:00:00
note_4f6dea78da0d,wo_5449edbe1691,ves_77a199c0e3ed,2014-02-19T11:00:00,tech,Confirmed hull osmosis blistering. Customer reports through-hull seeping. Tech observed percussion sounding dull on deck panel. Recommended repair osmosis.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_OSMOSIS_BLISTERING"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_OSMOSIS_BLISTERING,"[""HULL_GELCOAT_KIT""]",0.09,2014-02-19T11:00:00
note_de7903906cc3,wo_5d2268edad58,ves_a2460794f440,2021-07-05T12:00:00,tech,"Suspect eng overheat impeller. Customer reports hard start cold. Tech observed found shredded impeller vanes. Recommended replace impeller, replace thermostat.",en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_OVERHEAT_IMPELLER"", ""parts"": [""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""], ""severity"": 4, ""confidence"": 0.62}",ENGINE,ENG_OVERHEAT_IMPELLER,"[""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""]",0.38,2021-07-05T12:00:00
note_d9b4b143e2b8,wo_d59eaf11a87c,ves_a2460794f440,2021-07-04T09:00:00,tech,"Confirmed steer hose leak. Customer reports hydraulic fluid low. Tech observed air present during helm bleed. Recommended replace steering hose, bleed hydraulics. Must repair before operating.",en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_HOSE_LEAK"", ""parts"": [""HYD_STEERING_HOSE_20FT""], ""severity"": 5, ""confidence"": 0.91}",STEERING,STEER_HOSE_LEAK,"[""HYD_STEERING_HOSE_20FT""]",0.09,2021-07-04T09:00:00
note_4f7f510ac846,wo_6f5170fe4753,ves_a2460794f440,2019-09-16T12:00:00,tech,Suspect jet wear ring clearance. Customer reports vibration underway. Tech observed wear ring clearance excessive. Recommended replace wear ring.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""JET_WEAR_RING_CLEARANCE"", ""parts"": [""JET_WEAR_RING""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,JET_WEAR_RING_CLEARANCE,"[""JET_WEAR_RING""]",0.38,2019-09-16T12:00:00
note_bb06c8b6e189,wo_5799206984a8,ves_c08c99095735,2026-01-11T13:00:00,tech,Confirmed steer air in system. Customer reports steering stiff to port. Tech observed hose seep at fitting under pressure. Recommended bleed hydraulics. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_AIR_IN_SYSTEM"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",STEERING,STEER_AIR_IN_SYSTEM,[],0.09,2026-01-11T13:00:00
note_cccbd5047a7a,wo_5918d4517033,ves_c08c99095735,2025-12-21T11:00:00,tech,Confirmed eng head gasket. Customer reports low oil pressure. Tech observed verified low raw-water flow at strainer. Recommended rebuild top end.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_HEAD_GASKET"", ""parts"": [""HEAD_GASKET_SET_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_HEAD_GASKET,"[""HEAD_GASKET_SET_4CYL""]",0.09,2025-12-21T11:00:00
note_9589c88bd371,wo_2b9bfbe9b18d,ves_3dfeb6728472,2024-01-08T13:00:00,tech,Suspect jet wear ring clearance. Customer reports prop slip/cavitation. Tech observed drive oil milky after drain. Recommended replace wear ring.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""JET_WEAR_RING_CLEARANCE"", ""parts"": [""JET_WEAR_RING""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,JET_WEAR_RING_CLEARANCE,"[""JET_WEAR_RING""]",0.38,2024-01-08T13:00:00
note_69597c8df271,wo_515bd2ed1489,ves_3dfeb6728472,2018-09-23T13:00:00,tech,Suspect hvac raw water flow. Customer reports bilge pump inop. Tech observed sanitation hose permeated. Recommended clean ac strainer.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""HVAC_RAW_WATER_FLOW"", ""parts"": [""AC_RAW_WATER_PUMP""], ""severity"": 3, ""confidence"": 0.62}",AUX,HVAC_RAW_WATER_FLOW,"[""AC_RAW_WATER_PUMP""]",0.38,2018-09-23T13:00:00
note_8aeb1c00d380,wo_d5965088b4da,ves_3dfeb6728472,2016-04-08T08:00:00,service_writer,"Confirmed fuel water contam. Customer reports won’t stay primed. Tech observed pickup screen restricted. Recommended replace filter separator, tank clean.",en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_WATER_CONTAM"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_WATER_CONTAM,"[""FUEL_FILTER_SEPARATOR""]",0.09,2016-04-08T08:00:00
note_50a153735bef,wo_6b680203efa7,ves_3dfeb6728472,2019-03-03T12:00:00,owner,Confirmed elec batt failure. Customer reports bilge alarm false trigger. Tech observed continuity good but intermittent under load. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_AGM_100AH""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_AGM_100AH""]",0.09,2019-03-03T12:00:00
note_4bae3251f23f,wo_32bd7863bdbd,ves_3612ead8e9ed,2026-11-04T12:00:00,surveyor,Confirmed san clog. Customer reports AC raw-water flow low. Tech observed sanitation hose permeated. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2026-11-04T12:00:00
note_730627e9fc4a,wo_d5e3e46d50dd,ves_3612ead8e9ed,2014-04-07T12:00:00,surveyor,Confirmed nav display fail. Customer reports MFD reboots randomly. Tech observed N2K backbone missing termination. Recommended replace mfd.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""NAV_DISPLAY_FAIL"", ""parts"": [""MFD_9IN""], ""severity"": 3, ""confidence"": 0.91}",NAV,NAV_DISPLAY_FAIL,"[""MFD_9IN""]",0.09,2014-04-07T12:00:00
note_89584777e3ce,wo_87059ff667c7,ves_3612ead8e9ed,2019-08-11T11:00:00,tech,Confirmed prop cutlass wear. Customer reports vibration underway. Tech observed shaft runout above spec. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.09,2019-08-11T11:00:00
note_907911d76fcb,wo_7a8f31063c39,ves_3612ead8e9ed,2024-11-22T09:00:00,owner,Suspect elec antenna fail. Customer reports autopilot hunts off course. Tech observed transducer not reading in Airmar diagnostics. Recommended replace antenna.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""ELEC_ANTENNA_FAIL"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",NAV,ELEC_ANTENNA_FAIL,[],0.38,2024-11-22T09:00:00
